分類,場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ロイヤルチャージャー系,2381,149,503,0.0626,0.2113,79.2,0.0,8.39,0.1947,0.0166,1.085,B,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.085
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),母父,サクラバクシンオー,113,6,21,0.0531,0.1858,98.1,0.0,8.19,0.1712,0.0146,1.085,B,新潟芝短距離(1000-1300)・良・中枠(3-6)で母父「サクラバクシンオー」は基準比リフト1.085
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),稍,外枠(7-8),母父系統,ネイティヴダンサー系,96,7,27,0.0729,0.2812,47.2,0.0,6.82,0.2593,0.0219,1.084,B,京都芝中距離(1700-2000)・稍・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中長距離(2100-2400),良,中枠(3-6),母父系統,ネイティヴダンサー系,124,10,32,0.0806,0.2581,149.6,0.0,7.29,0.2381,0.02,1.084,B,中山ダ中長距離(2100-2400)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),稍,外枠(7-8),母父系統,ニアークティック系,305,25,71,0.082,0.2328,53.3,0.0,7.95,0.2147,0.0181,1.084,B,阪神ダ短中距離(1400-1600)・稍・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,中枠(3-6),父,クロフネ,142,6,33,0.0423,0.2324,38.1,0.0,7.27,0.2144,0.018,1.084,B,新潟ダ中距離(1700-2000)・良・中枠(3-6)で父「クロフネ」は基準比リフト1.084
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,中距離(1700-2000),不,外枠(7-8),父系統,ロイヤルチャージャー系,137,9,31,0.0657,0.2263,30.3,0.0,6.99,0.2088,0.0175,1.084,B,新潟ダ中距離(1700-2000)・不・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,短中距離(1400-1600),稍,外枠(7-8),父系統,ロイヤルチャージャー系,471,31,106,0.0658,0.2251,70.0,0.0,8.14,0.2077,0.0174,1.084,B,東京芝短中距離(1400-1600)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ロイヤルチャージャー系,1890,144,425,0.0762,0.2249,78.9,0.0,7.63,0.2074,0.0175,1.084,B,中山芝中距離(1700-2000)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短中距離(1400-1600),不,中枠(3-6),父系統,ロイヤルチャージャー系,172,13,37,0.0756,0.2151,52.8,0.0,7.57,0.1985,0.0166,1.084,B,京都ダ短中距離(1400-1600)・不・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,563,38,119,0.0675,0.2114,56.1,0.0,8.2,0.195,0.0164,1.084,B,東京芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ニアークティック系,87,8,18,0.092,0.2069,313.2,0.0,8.07,0.1908,0.0161,1.084,B,京都ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,福島,小回り・機動型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,175,7,36,0.04,0.2057,51.2,0.0,7.59,0.1898,0.0159,1.084,B,福島ダ中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.084
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ネイティヴダンサー系,160,10,40,0.0625,0.25,56.9,0.0,7.64,0.2308,0.0192,1.083,B,中京芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,231,18,57,0.0779,0.2468,156.3,0.0,7.29,0.2278,0.019,1.083,B,札幌ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父系統,ネイティヴダンサー系,107,7,24,0.0654,0.2243,43.7,0.0,7.65,0.2072,0.0171,1.083,B,中山芝短中距離(1400-1600)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ネイティヴダンサー系,134,12,30,0.0896,0.2239,144.0,0.0,8.16,0.2068,0.0171,1.083,B,中京ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,中枠(3-6),父,キンシャサノキセキ,100,3,22,0.03,0.22,10.1,0.0,6.95,0.2031,0.0169,1.083,B,阪神ダ短中距離(1400-1600)・良・中枠(3-6)で父「キンシャサノキセキ」は基準比リフト1.083
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,214,16,45,0.0748,0.2103,82.8,0.0,7.85,0.1942,0.0161,1.083,B,新潟ダ中距離(1700-2000)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ネイティヴダンサー系,311,24,65,0.0772,0.209,58.8,0.0,8.03,0.1929,0.0161,1.083,B,中山芝短距離(1000-1300)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,内枠(1-2),父系統,ニアークティック系,166,6,33,0.0361,0.1988,25.4,0.0,8.22,0.1835,0.0153,1.083,B,中山ダ中距離(1700-2000)・稍・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.083
競馬場×距離帯×馬場×枠,函館,小回り・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ネイティヴダンサー系,223,13,63,0.0583,0.2825,38.3,0.0,6.09,0.261,0.0215,1.082,B,函館ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,長距離(2500以上),良,中枠(3-6),母父系統,ロイヤルチャージャー系,423,48,117,0.1135,0.2766,82.7,0.0,6.41,0.2556,0.021,1.082,B,小倉芝長距離(2500以上)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),父系統,父系統不明,742,73,197,0.0984,0.2655,85.4,0.0,6.79,0.2454,0.0201,1.082,B,京都芝中距離(1700-2000)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.082
競馬場×距離帯×馬場×枠,函館,小回り・持続型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,父系統不明,202,17,53,0.0842,0.2624,105.2,0.0,6.51,0.2425,0.0199,1.082,B,函館芝短距離(1000-1300)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト1.082
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,191,21,48,0.1099,0.2513,183.8,0.0,7.63,0.2323,0.019,1.082,B,新潟ダ中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),重不良,内枠(1-2),母父系統,ニアークティック系,137,11,34,0.0803,0.2482,66.1,0.0,7.11,0.2293,0.0189,1.082,B,京都ダ中距離(1700-2000)・重不良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,長距離(2500以上),良,中枠(3-6),父系統,ニアークティック系,194,17,48,0.0876,0.2474,34.3,0.0,7.34,0.2287,0.0187,1.082,B,中山ダ長距離(2500以上)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,函館,小回り・持続型,芝,中距離(1700-2000),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,91,5,22,0.0549,0.2418,62.1,0.0,7.43,0.2235,0.0183,1.082,B,函館芝中距離(1700-2000)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,内枠(1-2),父系統,ロイヤルチャージャー系,1455,110,344,0.0756,0.2364,90.3,0.0,7.61,0.2185,0.0179,1.082,B,京都芝短中距離(1400-1600)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,外枠(7-8),父系統,父系統不明,83,7,19,0.0843,0.2289,61.3,0.0,7.39,0.2115,0.0174,1.082,B,阪神ダ短距離(1000-1300)・重不良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.082
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,短距離(1000-1300),不,外枠(7-8),母父系統,ニアークティック系,83,6,19,0.0723,0.2289,23.6,0.0,7.19,0.2115,0.0174,1.082,B,新潟ダ短距離(1000-1300)・不・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),重不良,外枠(7-8),父系統,ロイヤルチャージャー系,115,8,25,0.0696,0.2174,167.1,0.0,7.15,0.2009,0.0165,1.082,B,阪神芝中距離(1700-2000)・重不良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,ダンスインザダーク,97,8,21,0.0825,0.2165,33.0,0.0,8.43,0.2,0.0165,1.082,B,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト1.082
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,504,31,109,0.0615,0.2163,57.0,0.0,7.47,0.2,0.0163,1.082,B,小倉芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),母父,フジキセキ,223,12,47,0.0538,0.2108,40.5,0.0,8.39,0.1949,0.0159,1.082,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で母父「フジキセキ」は基準比リフト1.082
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),母父系統,ニアークティック系,774,52,158,0.0672,0.2041,59.1,0.0,8.08,0.1887,0.0154,1.082,B,中山芝短中距離(1400-1600)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.082
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,長距離(2500以上),良,外枠(7-8),父系統,ロイヤルチャージャー系,277,25,79,0.0903,0.2852,45.7,0.0,6.37,0.2639,0.0213,1.081,B,阪神ダ長距離(2500以上)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.081
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),父,ゼンノロブロイ,98,7,26,0.0714,0.2653,30.6,0.0,7.16,0.2454,0.0199,1.081,B,京都芝中距離(1700-2000)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト1.081
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,短距離(1000-1300),良,内枠(1-2),母父系統,ニアークティック系,128,8,29,0.0625,0.2266,37.7,0.0,7.46,0.2096,0.017,1.081,B,小倉ダ短距離(1000-1300)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.081
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,フジキセキ,123,8,27,0.065,0.2195,82.1,0.0,7.81,0.2031,0.0164,1.081,B,阪神ダ短中距離(1400-1600)・良・中枠(3-6)で母父「フジキセキ」は基準比リフト1.081
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ネオユニヴァース,241,22,52,0.0913,0.2158,80.2,0.0,7.56,0.1997,0.0161,1.081,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト1.081
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,中距離(1700-2000),不,外枠(7-8),父系統,ロイヤルチャージャー系,116,6,24,0.0517,0.2069,69.9,0.0,7.75,0.1914,0.0155,1.081,B,中京ダ中距離(1700-2000)・不・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.081
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),母父,フジキセキ,152,10,31,0.0658,0.2039,70.3,0.0,7.62,0.1887,0.0152,1.081,B,福島芝短距離(1000-1300)・良・中枠(3-6)で母父「フジキセキ」は基準比リフト1.081
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),不,外枠(7-8),母父系統,ネイティヴダンサー系,89,5,16,0.0562,0.1798,89.9,0.0,7.56,0.1663,0.0135,1.081,B,小倉ダ中距離(1700-2000)・不・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.081
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,長距離(2500以上),良,内枠(1-2),父系統,ロイヤルチャージャー系,133,14,40,0.1053,0.3008,55.0,0.0,6.41,0.2785,0.0223,1.08,B,中山ダ長距離(2500以上)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父,ダンスインザダーク,139,10,36,0.0719,0.259,50.4,0.0,7.48,0.2399,0.0191,1.08,B,阪神芝中距離(1700-2000)・良・中枠(3-6)で母父「ダンスインザダーク」は基準比リフト1.08
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中長距離(2100-2400),稍,中枠(3-6),父系統,ロイヤルチャージャー系,159,18,41,0.1132,0.2579,99.6,0.0,7.34,0.2389,0.019,1.08,B,東京芝中長距離(2100-2400)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,531,48,136,0.0904,0.2561,68.2,0.0,7.43,0.2372,0.0189,1.08,B,東京芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,ダ,短距離(1000-1300),稍,外枠(7-8),母父系統,ナスルーラ系,98,10,25,0.102,0.2551,74.0,0.0,7.87,0.2363,0.0188,1.08,B,新潟ダ短距離(1000-1300)・稍・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短中距離(1400-1600),重不良,外枠(7-8),母父系統,ネイティヴダンサー系,129,12,32,0.093,0.2481,206.1,0.0,7.65,0.2297,0.0184,1.08,B,阪神ダ短中距離(1400-1600)・重不良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ナスルーラ系,180,9,44,0.05,0.2444,32.4,0.0,8.01,0.2262,0.0182,1.08,B,東京芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ニアークティック系,605,45,147,0.0744,0.243,72.1,0.0,7.48,0.225,0.018,1.08,B,中京ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),母父系統,ナスルーラ系,257,15,62,0.0584,0.2412,94.3,0.0,7.72,0.2234,0.0178,1.08,B,阪神芝短距離(1000-1300)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,長距離(2500以上),良,外枠(7-8),父系統,ロイヤルチャージャー系,274,19,66,0.0693,0.2409,95.2,0.0,6.69,0.223,0.0179,1.08,B,中山ダ長距離(2500以上)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,中京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,サンデーサイレンス,235,22,56,0.0936,0.2383,69.2,0.0,7.83,0.2207,0.0176,1.08,B,中京芝中距離(1700-2000)・良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.08
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,芝,短距離(1000-1300),良,内枠(1-2),父系統,ニアークティック系,195,13,45,0.0667,0.2308,43.5,0.0,7.79,0.2138,0.017,1.08,B,中山芝短距離(1000-1300)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.08
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父系統,母父系統不明,105,6,23,0.0571,0.219,17.3,0.0,6.53,0.2028,0.0162,1.08,B,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父系統「母父系統不明」は基準比リフト1.08
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父系統,父系統不明,1447,92,262,0.0636,0.1811,89.1,0.0,8.1,0.1677,0.0134,1.08,B,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト1.08
競馬場×距離帯×馬場×枠,福島,小回り・機動型,芝,長距離(2500以上),良,中枠(3-6),父,ステイゴールド,88,9,23,0.1023,0.2614,77.0,0.0,6.22,0.2423,0.0191,1.079,B,福島芝長距離(2500以上)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト1.079
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ロイヤルチャージャー系,753,66,185,0.0876,0.2457,96.7,0.0,6.66,0.2278,0.0179,1.079,B,札幌ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.079
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,ロイヤルチャージャー系,497,33,121,0.0664,0.2435,42.3,0.0,7.14,0.2257,0.0178,1.079,B,京都ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.079
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),母父,フォーティナイナー,102,8,24,0.0784,0.2353,157.9,0.0,7.82,0.2181,0.0172,1.079,B,京都ダ中距離(1700-2000)・良・中枠(3-6)で母父「フォーティナイナー」は基準比リフト1.079
競馬場×距離帯×馬場×枠,東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),母父系統,ネイティヴダンサー系,1785,158,417,0.0885,0.2336,91.6,0.0,7.79,0.2165,0.0171,1.079,B,東京ダ短中距離(1400-1600)・良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.079
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,外枠(7-8),母父系統,ネイティヴダンサー系,138,12,32,0.087,0.2319,33.1,0.0,6.47,0.2149,0.017,1.079,B,阪神芝中距離(1700-2000)・稍・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.079
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),母父,ブライアンズタイム,148,12,33,0.0811,0.223,78.0,0.0,8.11,0.2066,0.0164,1.079,B,京都ダ中距離(1700-2000)・良・外枠(7-8)で母父「ブライアンズタイム」は基準比リフト1.079
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),母父系統,ネイティヴダンサー系,381,33,81,0.0866,0.2126,84.2,0.0,7.79,0.1971,0.0155,1.079,B,阪神ダ短距離(1000-1300)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.079
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,父系統不明,214,17,59,0.0794,0.2757,49.6,0.0,6.06,0.2558,0.0199,1.078,B,札幌ダ短距離(1000-1300)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.078
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,芝,長距離(2500以上),良,中枠(3-6),母父系統,ニアークティック系,144,13,39,0.0903,0.2708,84.2,0.0,7.18,0.2511,0.0197,1.078,B,阪神芝長距離(2500以上)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,長距離(2500以上),良,中枠(3-6),母父系統,ロイヤルチャージャー系,284,29,70,0.1021,0.2465,73.8,0.0,6.98,0.2287,0.0178,1.078,B,中山ダ長距離(2500以上)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,芝,短中距離(1400-1600),良,内枠(1-2),父系統,ネイティヴダンサー系,433,30,102,0.0693,0.2356,63.6,0.0,8.03,0.2185,0.0171,1.078,B,京都芝短中距離(1400-1600)・良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,福島,小回り・機動型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ニアークティック系,667,60,157,0.09,0.2354,75.8,0.0,7.76,0.2183,0.0171,1.078,B,福島ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,短距離(1000-1300),良,内枠(1-2),母父系統,ネイティヴダンサー系,469,30,107,0.064,0.2281,51.9,0.0,7.86,0.2115,0.0166,1.078,B,京都ダ短距離(1000-1300)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,新潟,直線長め・平坦型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ロイヤルチャージャー系,268,19,55,0.0709,0.2052,62.0,0.0,7.6,0.1903,0.0149,1.078,B,新潟芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),不,外枠(7-8),母父系統,ニアークティック系,145,12,28,0.0828,0.1931,62.3,0.0,7.93,0.1791,0.014,1.078,B,中山ダ短距離(1000-1300)・不・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,短距離(1000-1300),不,内枠(1-2),母父系統,ニアークティック系,157,8,27,0.051,0.172,29.4,0.0,8.78,0.1596,0.0124,1.078,B,中山ダ短距離(1000-1300)・不・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.078
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,長距離(2500以上),稍,中枠(3-6),母父系統,ニアークティック系,82,8,27,0.0976,0.3293,54.1,0.0,6.28,0.3057,0.0236,1.077,B,阪神ダ長距離(2500以上)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.077
競馬場×距離帯×馬場×枠,札幌,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),母父系統,ロイヤルチャージャー系,381,27,105,0.0709,0.2756,80.9,0.0,6.24,0.2558,0.0198,1.077,B,札幌ダ短距離(1000-1300)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.077
競馬場×距離帯×馬場×枠,京都,平坦・スピード型,ダ,中距離(1700-2000),不,中枠(3-6),母父系統,ネイティヴダンサー系,149,17,37,0.1141,0.2483,70.9,0.0,6.65,0.2306,0.0177,1.077,B,京都ダ中距離(1700-2000)・不・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.077
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,中距離(1700-2000),不,中枠(3-6),母父系統,ニアークティック系,276,25,68,0.0906,0.2464,96.4,0.0,7.45,0.2288,0.0176,1.077,B,阪神ダ中距離(1700-2000)・不・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.077
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父系統,父系統不明,1126,105,269,0.0933,0.2389,93.8,0.0,7.24,0.2218,0.0171,1.077,B,小倉芝中距離(1700-2000)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.077
競馬場×距離帯×馬場×枠,中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,ニアークティック系,192,11,44,0.0573,0.2292,43.5,0.0,8.27,0.2128,0.0164,1.077,B,中山ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「ニアークティック系」は基準比リフト1.077
競馬場×距離帯×馬場×枠,小倉,小回り・機動型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ネイティヴダンサー系,377,24,86,0.0637,0.2281,53.4,0.0,7.97,0.2118,0.0163,1.077,B,小倉ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト1.077
競馬場×距離帯×馬場×枠,阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,外枠(7-8),父系統,ネイティヴダンサー系,190,13,43,0.0684,0.2263,35.1,0.0,7.67,0.2101,0.0162,1.077,B,阪神ダ中距離(1700-2000)・重不良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.077
