場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ロイヤルチャージャー系,2574,197,587,0.0765,0.228,79.0,0.0,7.54,0.237,-0.009,0.962,参考,東京芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.962
小倉,小回り・機動型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,241,14,52,0.0581,0.2158,124.1,0.0,7.58,0.2243,-0.0085,0.962,参考,小倉ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.962
阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,外枠(7-8),母父系統,ナスルーラ系,94,7,19,0.0745,0.2021,28.8,0.0,8.11,0.2101,-0.008,0.962,参考,阪神ダ中距離(1700-2000)・重不良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.962
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父系統,マンノウォー系,82,6,16,0.0732,0.1951,24.6,0.0,8.1,0.2028,-0.0077,0.962,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父系統「マンノウォー系」は基準比リフト0.962
阪神,坂あり・パワー型,ダ,短距離(1000-1300),稍,外枠(7-8),母父系統,ナスルーラ系,106,6,24,0.0566,0.2264,65.8,0.0,7.89,0.2356,-0.0092,0.961,参考,阪神ダ短距離(1000-1300)・稍・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.961
中山,坂あり・パワー型,芝,長距離(2500以上),良,内枠(1-2),母父系統,ネイティヴダンサー系,82,6,18,0.0732,0.2195,36.6,0.0,6.89,0.2284,-0.0089,0.961,参考,中山芝長距離(2500以上)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.961
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,682,44,129,0.0645,0.1891,85.6,0.0,8.12,0.1968,-0.0077,0.961,参考,阪神ダ短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.961
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ニアークティック系,712,50,133,0.0702,0.1868,102.3,0.0,8.23,0.1943,-0.0075,0.961,参考,東京ダ短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.961
函館,小回り・持続型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ネイティヴダンサー系,342,20,86,0.0585,0.2515,50.8,0.0,7.15,0.262,-0.0105,0.96,参考,函館芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.96
小倉,小回り・機動型,ダ,中距離(1700-2000),稍,中枠(3-6),母父系統,ニアークティック系,531,35,105,0.0659,0.1977,114.2,0.0,8.1,0.2059,-0.0082,0.96,参考,小倉ダ中距離(1700-2000)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.96
中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父系統,ネイティヴダンサー系,884,55,174,0.0622,0.1968,53.2,0.0,8.33,0.2051,-0.0083,0.96,参考,中京芝短中距離(1400-1600)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.96
中山,坂あり・パワー型,芝,中距離(1700-2000),稍,中枠(3-6),母父系統,ニアークティック系,314,23,67,0.0732,0.2134,54.7,0.0,7.35,0.2225,-0.0091,0.959,参考,中山芝中距離(1700-2000)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.959
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父系統,ネイティヴダンサー系,1525,105,317,0.0689,0.2079,67.1,0.0,7.84,0.2169,-0.009,0.959,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.959
京都,平坦・スピード型,ダ,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ナスルーラ系,93,6,19,0.0645,0.2043,30.2,0.0,8.17,0.2131,-0.0088,0.959,参考,京都ダ短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.959
中京,直線長め・持続型,ダ,中距離(1700-2000),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,281,17,57,0.0605,0.2028,44.5,0.0,7.61,0.2115,-0.0087,0.959,参考,中京ダ中距離(1700-2000)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.959
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ナスルーラ系,339,14,67,0.0413,0.1976,18.5,0.0,7.49,0.206,-0.0084,0.959,参考,阪神ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト0.959
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ネイティヴダンサー系,610,42,132,0.0689,0.2164,93.0,0.0,7.17,0.226,-0.0096,0.958,参考,新潟ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト0.958
東京,直線長め・持続型,芝,短中距離(1400-1600),不,中枠(3-6),母父系統,ロイヤルチャージャー系,140,6,30,0.0429,0.2143,32.7,0.0,7.96,0.2237,-0.0094,0.958,参考,東京芝短中距離(1400-1600)・不・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.958
阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,243,23,50,0.0947,0.2058,86.5,0.0,7.98,0.2149,-0.0091,0.958,参考,阪神芝中距離(1700-2000)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.958
中山,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ニアークティック系,247,15,49,0.0607,0.1984,67.4,0.0,7.77,0.2072,-0.0088,0.958,参考,中山芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.958
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ナスルーラ系,475,28,94,0.0589,0.1979,57.9,0.0,7.33,0.2066,-0.0087,0.958,参考,京都ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.958
京都,平坦・スピード型,芝,短距離(1000-1300),良,中枠(3-6),母父系統,ニアークティック系,637,43,126,0.0675,0.1978,74.7,0.0,8.41,0.2064,-0.0086,0.958,参考,京都芝短距離(1000-1300)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.958
中京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,ニアークティック系,788,49,149,0.0622,0.1891,77.3,0.0,8.14,0.1973,-0.0082,0.958,参考,中京ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.958
小倉,小回り・機動型,芝,短距離(1000-1300),稍,中枠(3-6),母父系統,ニアークティック系,358,19,66,0.0531,0.1844,47.5,0.0,8.73,0.1925,-0.0081,0.958,参考,小倉芝短距離(1000-1300)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.958
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,中枠(3-6),母父系統,ナスルーラ系,341,21,58,0.0616,0.1701,39.1,0.0,8.63,0.1775,-0.0074,0.958,参考,中山ダ短距離(1000-1300)・稍・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.958
札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),母父系統,ロイヤルチャージャー系,1130,77,267,0.0681,0.2363,71.5,0.0,7.05,0.2469,-0.0106,0.957,参考,札幌ダ中距離(1700-2000)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.957
札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ニアークティック系,541,47,118,0.0869,0.2181,106.1,0.0,6.92,0.2278,-0.0097,0.957,参考,札幌ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.957
札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ロイヤルチャージャー系,679,46,148,0.0677,0.218,53.4,0.0,7.22,0.2278,-0.0098,0.957,参考,札幌ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.957
京都,平坦・スピード型,ダ,中距離(1700-2000),稍,中枠(3-6),母父系統,ニアークティック系,603,40,131,0.0663,0.2172,71.9,0.0,7.43,0.2269,-0.0097,0.957,参考,京都ダ中距離(1700-2000)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.957
中京,直線長め・持続型,芝,長距離(2500以上),良,中枠(3-6),母父系統,ネイティヴダンサー系,210,13,44,0.0619,0.2095,118.2,0.0,7.58,0.219,-0.0095,0.957,参考,中京芝長距離(2500以上)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.957
京都,平坦・スピード型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ナスルーラ系,169,9,34,0.0533,0.2012,44.3,0.0,8.07,0.2103,-0.0091,0.957,参考,京都芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.957
中山,坂あり・パワー型,芝,中距離(1700-2000),稍,外枠(7-8),母父系統,ネイティヴダンサー系,142,10,27,0.0704,0.1901,44.9,0.0,7.99,0.1986,-0.0085,0.957,参考,中山芝中距離(1700-2000)・稍・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト0.957
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,外枠(7-8),母父系統,ロイヤルチャージャー系,753,47,140,0.0624,0.1859,51.7,0.0,8.14,0.1942,-0.0083,0.957,参考,京都ダ短中距離(1400-1600)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.957
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,内枠(1-2),母父系統,ニアークティック系,320,15,51,0.0469,0.1594,28.8,0.0,8.49,0.1665,-0.0071,0.957,参考,東京ダ短中距離(1400-1600)・重不良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.957
中山,坂あり・パワー型,芝,長距離(2500以上),良,中枠(3-6),母父系統,ネイティヴダンサー系,198,16,46,0.0808,0.2323,71.6,0.0,7.21,0.2429,-0.0106,0.956,参考,中山芝長距離(2500以上)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.956
東京,直線長め・持続型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ニアークティック系,453,27,98,0.0596,0.2163,37.0,0.0,7.42,0.2262,-0.0099,0.956,参考,東京芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.956
中京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),母父系統,ネイティヴダンサー系,430,26,86,0.0605,0.2,54.0,0.0,8.16,0.2091,-0.0091,0.956,参考,中京芝短中距離(1400-1600)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.956
福島,小回り・機動型,芝,短距離(1000-1300),稍,中枠(3-6),母父系統,ナスルーラ系,108,7,21,0.0648,0.1944,48.6,0.0,7.4,0.2033,-0.0089,0.956,参考,福島芝短距離(1000-1300)・稍・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.956
福島,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父系統,ニアークティック系,1233,78,236,0.0633,0.1914,89.7,0.0,7.8,0.2003,-0.0089,0.956,参考,福島ダ中距離(1700-2000)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.956
福島,小回り・機動型,芝,長距離(2500以上),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,107,11,25,0.1028,0.2336,201.3,0.0,7.62,0.2445,-0.0109,0.955,参考,福島芝長距離(2500以上)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.955
福島,小回り・機動型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ネイティヴダンサー系,543,39,114,0.0718,0.2099,72.6,0.0,7.99,0.2198,-0.0099,0.955,参考,福島芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.955
札幌,小回り・持続型,ダ,短距離(1000-1300),良,内枠(1-2),母父系統,ロイヤルチャージャー系,118,7,24,0.0593,0.2034,47.5,0.0,6.69,0.2129,-0.0095,0.955,参考,札幌ダ短距離(1000-1300)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.955
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ニアークティック系,1197,77,236,0.0643,0.1972,63.9,0.0,7.59,0.2066,-0.0094,0.955,参考,京都ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.955
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,ナスルーラ系,1568,107,299,0.0682,0.1907,50.3,0.0,8.32,0.1997,-0.009,0.955,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.955
新潟,直線長め・平坦型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ロイヤルチャージャー系,314,21,75,0.0669,0.2389,56.9,0.0,6.8,0.2503,-0.0114,0.954,参考,新潟芝長距離(2500以上)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.954
札幌,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ネイティヴダンサー系,600,47,139,0.0783,0.2317,70.2,0.0,6.94,0.2428,-0.0111,0.954,参考,札幌芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.954
新潟,直線長め・平坦型,芝,中長距離(2100-2400),良,内枠(1-2),母父系統,ロイヤルチャージャー系,184,12,40,0.0652,0.2174,44.8,0.0,7.56,0.2278,-0.0104,0.954,参考,新潟芝中長距離(2100-2400)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.954
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ロイヤルチャージャー系,1975,133,418,0.0673,0.2116,64.0,0.0,7.74,0.2218,-0.0102,0.954,参考,小倉芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.954
東京,直線長め・持続型,芝,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,159,10,30,0.0629,0.1887,56.5,0.0,8.5,0.1977,-0.009,0.954,参考,東京芝短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.954
小倉,小回り・機動型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,159,8,34,0.0503,0.2138,29.6,0.0,7.14,0.2243,-0.0105,0.953,参考,小倉ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.953
中京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),母父系統,ナスルーラ系,241,16,48,0.0664,0.1992,54.1,0.0,8.48,0.2091,-0.0099,0.953,参考,中京芝短中距離(1400-1600)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト0.953
新潟,直線長め・平坦型,芝,短中距離(1400-1600),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,166,13,33,0.0783,0.1988,99.9,0.0,8.9,0.2086,-0.0098,0.953,参考,新潟芝短中距離(1400-1600)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.953
新潟,直線長め・平坦型,ダ,短距離(1000-1300),重不良,外枠(7-8),母父系統,ニアークティック系,127,11,27,0.0866,0.2126,89.9,0.0,7.87,0.2233,-0.0107,0.952,参考,新潟ダ短距離(1000-1300)・重不良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.952
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),母父系統,ネイティヴダンサー系,990,61,193,0.0616,0.1949,69.8,0.0,8.22,0.2047,-0.0098,0.952,参考,東京芝短中距離(1400-1600)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.952
中京,直線長め・持続型,芝,短中距離(1400-1600),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,140,7,25,0.05,0.1786,84.2,0.0,8.8,0.1877,-0.0091,0.952,参考,中京芝短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.952
