場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
小倉,小回り・機動型,芝,中距離(1700-2000),重不良,中枠(3-6),父系統,ニアークティック系,92,9,16,0.0978,0.1739,73.7,0.0,8.24,0.209,-0.0351,0.832,参考,小倉芝中距離(1700-2000)・重不良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.832
中京,直線長め・持続型,ダ,短中距離(1400-1600),稍,中枠(3-6),父系統,ロイヤルチャージャー系,294,15,47,0.051,0.1599,64.5,0.0,8.13,0.1921,-0.0322,0.832,参考,中京ダ短中距離(1400-1600)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.832
京都,平坦・スピード型,ダ,短中距離(1400-1600),稍,中枠(3-6),父系統,ニアークティック系,216,13,37,0.0602,0.1713,31.7,0.0,8.16,0.2062,-0.0349,0.831,参考,京都ダ短中距離(1400-1600)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.831
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,内枠(1-2),父系統,ロイヤルチャージャー系,383,21,53,0.0548,0.1384,38.7,0.0,8.29,0.1665,-0.0281,0.831,参考,東京ダ短中距離(1400-1600)・重不良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.831
東京,直線長め・持続型,ダ,短中距離(1400-1600),不,中枠(3-6),父系統,ニアークティック系,210,9,37,0.0429,0.1762,54.9,0.0,8.47,0.2126,-0.0364,0.829,参考,東京ダ短中距離(1400-1600)・不・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.829
中京,直線長め・持続型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,210,10,36,0.0476,0.1714,38.2,0.0,8.27,0.2068,-0.0354,0.829,参考,中京ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.829
東京,直線長め・持続型,芝,短中距離(1400-1600),稍,中枠(3-6),父系統,ナスルーラ系,99,3,16,0.0303,0.1616,25.4,0.0,8.64,0.195,-0.0334,0.829,参考,東京芝短中距離(1400-1600)・稍・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.829
小倉,小回り・機動型,芝,短距離(1000-1300),稍,外枠(7-8),父系統,ロイヤルチャージャー系,335,21,51,0.0627,0.1522,52.1,0.0,9.21,0.1838,-0.0316,0.828,参考,小倉芝短距離(1000-1300)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.828
小倉,小回り・機動型,ダ,中距離(1700-2000),不,中枠(3-6),父系統,ニアークティック系,138,3,23,0.0217,0.1667,19.0,0.0,9.22,0.2015,-0.0348,0.827,参考,小倉ダ中距離(1700-2000)・不・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.827
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父系統,ニアークティック系,612,37,98,0.0605,0.1601,83.0,0.0,8.81,0.1935,-0.0334,0.827,参考,京都芝短中距離(1400-1600)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.827
京都,平坦・スピード型,芝,短距離(1000-1300),良,内枠(1-2),父系統,父系統不明,99,6,19,0.0606,0.1919,22.6,0.0,7.52,0.2324,-0.0405,0.826,参考,京都芝短距離(1000-1300)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト0.826
京都,平坦・スピード型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,273,19,47,0.0696,0.1722,74.1,0.0,8.36,0.2085,-0.0363,0.826,参考,京都ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.826
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ニアークティック系,634,33,102,0.0521,0.1609,27.5,0.0,9.18,0.1947,-0.0338,0.826,参考,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.826
札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ネイティヴダンサー系,352,21,66,0.0597,0.1875,53.9,0.0,7.14,0.2278,-0.0403,0.823,参考,札幌ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.823
小倉,小回り・機動型,芝,中距離(1700-2000),稍,外枠(7-8),父系統,ニアークティック系,89,7,16,0.0787,0.1798,32.0,0.0,8.99,0.2184,-0.0386,0.823,参考,小倉芝中距離(1700-2000)・稍・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.823
東京,直線長め・持続型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ニアークティック系,118,6,23,0.0508,0.1949,31.7,0.0,7.93,0.2372,-0.0423,0.822,参考,東京芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.822
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父系統,ネイティヴダンサー系,201,13,34,0.0647,0.1692,60.2,0.0,8.08,0.2062,-0.037,0.821,参考,阪神芝短中距離(1400-1600)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.821
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ナスルーラ系,433,28,77,0.0647,0.1778,62.7,0.0,9.0,0.2169,-0.0391,0.82,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.82
中山,坂あり・パワー型,ダ,中長距離(2100-2400),良,中枠(3-6),父系統,父系統不明,82,4,16,0.0488,0.1951,40.4,0.0,6.83,0.2381,-0.043,0.819,参考,中山ダ中長距離(2100-2400)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.819
福島,小回り・機動型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ニアークティック系,238,15,41,0.063,0.1723,61.6,0.0,8.23,0.2103,-0.038,0.819,参考,福島ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.819
阪神,坂あり・パワー型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,135,9,29,0.0667,0.2148,67.8,0.0,7.53,0.2627,-0.0479,0.818,参考,阪神芝短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.818
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,中枠(3-6),父系統,ニアークティック系,309,17,56,0.055,0.1812,36.0,0.0,8.48,0.2214,-0.0402,0.818,参考,東京ダ中長距離(2100-2400)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.818
札幌,小回り・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ナスルーラ系,84,3,17,0.0357,0.2024,15.8,0.0,7.7,0.2476,-0.0452,0.817,参考,札幌芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.817
東京,直線長め・持続型,ダ,長距離(2500以上),良,外枠(7-8),父系統,ネイティヴダンサー系,92,4,14,0.0435,0.1522,29.2,0.0,7.21,0.1865,-0.0343,0.816,参考,東京ダ長距離(2500以上)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.816
新潟,直線長め・平坦型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,ニアークティック系,89,5,12,0.0562,0.1348,25.4,0.0,8.33,0.1652,-0.0304,0.816,参考,新潟芝短距離(1000-1300)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.816
札幌,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ロイヤルチャージャー系,331,24,69,0.0725,0.2085,91.2,0.0,6.62,0.2558,-0.0473,0.815,参考,札幌ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.815
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ニアークティック系,701,34,115,0.0485,0.1641,50.0,0.0,8.29,0.2014,-0.0373,0.815,参考,中山芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.815
京都,平坦・スピード型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ロイヤルチャージャー系,522,23,74,0.0441,0.1418,41.2,0.0,8.75,0.1739,-0.0321,0.815,参考,京都芝短距離(1000-1300)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.815
札幌,小回り・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ロイヤルチャージャー系,239,15,56,0.0628,0.2343,53.3,0.0,6.82,0.2879,-0.0536,0.814,参考,札幌ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.814
中山,坂あり・パワー型,芝,長距離(2500以上),稍,中枠(3-6),父系統,ロイヤルチャージャー系,134,10,29,0.0746,0.2164,31.3,0.0,6.74,0.2664,-0.05,0.812,参考,中山芝長距離(2500以上)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.812
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,745,51,134,0.0685,0.1799,51.4,0.0,8.03,0.2218,-0.0419,0.811,参考,小倉芝中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.811
新潟,直線長め・平坦型,芝,長距離(2500以上),良,中枠(3-6),父系統,父系統不明,208,12,38,0.0577,0.1827,67.5,0.0,7.17,0.2255,-0.0428,0.81,参考,新潟芝長距離(2500以上)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.81
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),不,中枠(3-6),父系統,ニアークティック系,83,6,15,0.0723,0.1807,47.0,0.0,8.08,0.2231,-0.0424,0.81,参考,阪神ダ短中距離(1400-1600)・不・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.81
京都,平坦・スピード型,芝,短中距離(1400-1600),稍,外枠(7-8),父系統,ニアークティック系,100,9,18,0.09,0.18,50.8,0.0,8.78,0.2226,-0.0426,0.809,参考,京都芝短中距離(1400-1600)・稍・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.809
中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ニアークティック系,458,27,76,0.059,0.1659,37.8,0.0,8.94,0.2051,-0.0392,0.809,参考,中京芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.809
中京,直線長め・持続型,ダ,短中距離(1400-1600),稍,内枠(1-2),父系統,父系統不明,89,5,14,0.0562,0.1573,30.4,0.0,7.53,0.1944,-0.0371,0.809,参考,中京ダ短中距離(1400-1600)・稍・内枠(1-2)で父系統「父系統不明」は基準比リフト0.809
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,外枠(7-8),父系統,ネイティヴダンサー系,443,25,68,0.0564,0.1535,49.2,0.0,9.34,0.1905,-0.037,0.806,参考,新潟芝短中距離(1400-1600)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.806
京都,平坦・スピード型,芝,中長距離(2100-2400),良,内枠(1-2),父系統,ニアークティック系,111,11,26,0.0991,0.2342,70.3,0.0,7.49,0.2911,-0.0569,0.805,参考,京都芝中長距離(2100-2400)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.805
函館,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,ロイヤルチャージャー系,424,30,88,0.0708,0.2075,55.9,0.0,6.68,0.2579,-0.0504,0.805,参考,函館ダ短距離(1000-1300)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.805
京都,平坦・スピード型,芝,短距離(1000-1300),良,中枠(3-6),父系統,ロイヤルチャージャー系,855,48,142,0.0561,0.1661,55.2,0.0,8.45,0.2064,-0.0403,0.805,参考,京都芝短距離(1000-1300)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.805
札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ニアークティック系,317,17,58,0.0536,0.183,38.0,0.0,7.21,0.2278,-0.0448,0.803,参考,札幌ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.803
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ニアークティック系,867,56,151,0.0646,0.1742,61.4,0.0,8.69,0.2169,-0.0427,0.803,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.803
小倉,小回り・機動型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,708,42,117,0.0593,0.1653,48.5,0.0,8.14,0.2059,-0.0406,0.803,参考,小倉ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.803
中京,直線長め・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ロイヤルチャージャー系,432,24,69,0.0556,0.1597,48.5,0.0,9.21,0.1988,-0.0391,0.803,参考,中京ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.803
小倉,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),父系統,ニアークティック系,348,23,62,0.0661,0.1782,56.9,0.0,8.46,0.2226,-0.0444,0.801,参考,小倉芝中距離(1700-2000)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.801
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),父系統,ナスルーラ系,374,16,53,0.0428,0.1417,34.3,0.0,8.54,0.1768,-0.0351,0.801,参考,中山ダ短距離(1000-1300)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.801
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,内枠(1-2),父系統,ナスルーラ系,146,11,28,0.0753,0.1918,54.8,0.0,8.61,0.2397,-0.0479,0.8,参考,中山芝短中距離(1400-1600)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.8
中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ナスルーラ系,250,12,41,0.048,0.164,37.2,0.0,8.83,0.2051,-0.0411,0.8,参考,中京芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.8
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),重不良,中枠(3-6),父系統,ネイティヴダンサー系,205,9,29,0.0439,0.1415,30.2,0.0,8.74,0.1774,-0.0359,0.798,参考,阪神ダ短中距離(1400-1600)・重不良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.798
札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ナスルーラ系,244,23,48,0.0943,0.1967,126.6,0.0,6.99,0.2469,-0.0502,0.797,参考,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.797
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),父系統,ナスルーラ系,283,13,43,0.0459,0.1519,205.5,0.0,9.4,0.1907,-0.0388,0.797,参考,阪神芝短中距離(1400-1600)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.797
小倉,小回り・機動型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,256,17,42,0.0664,0.1641,103.9,0.0,7.65,0.2062,-0.0421,0.796,参考,小倉ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.796
新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,ニアークティック系,118,10,21,0.0847,0.178,69.9,0.0,7.73,0.2244,-0.0464,0.793,参考,新潟ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.793
福島,小回り・機動型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ニアークティック系,226,11,38,0.0487,0.1681,57.5,0.0,8.31,0.2121,-0.044,0.793,参考,福島ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.793
中京,直線長め・持続型,芝,短中距離(1400-1600),重不良,中枠(3-6),父系統,父系統不明,149,11,23,0.0738,0.1544,113.8,0.0,8.06,0.1946,-0.0402,0.793,参考,中京芝短中距離(1400-1600)・重不良・中枠(3-6)で父系統「父系統不明」は基準比リフト0.793
小倉,小回り・機動型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ナスルーラ系,143,7,24,0.049,0.1678,45.0,0.0,8.17,0.2118,-0.044,0.792,参考,小倉ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.792
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ナスルーラ系,105,9,15,0.0857,0.1429,128.3,0.0,8.58,0.1805,-0.0376,0.792,参考,中山ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ナスルーラ系」は基準比リフト0.792
函館,小回り・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ニアークティック系,155,9,32,0.0581,0.2065,81.4,0.0,7.06,0.261,-0.0545,0.791,参考,函館ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.791
札幌,小回り・持続型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ネイティヴダンサー系,111,8,20,0.0721,0.1802,25.4,0.0,6.94,0.2278,-0.0476,0.791,参考,札幌ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.791
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父系統,ナスルーラ系,376,24,66,0.0638,0.1755,79.2,0.0,8.43,0.2218,-0.0463,0.791,参考,小倉芝中距離(1700-2000)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.791
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父系統,ニアークティック系,190,11,31,0.0579,0.1632,87.8,0.0,8.73,0.2062,-0.043,0.791,参考,阪神芝短中距離(1400-1600)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.791
東京,直線長め・持続型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,父系統不明,160,12,30,0.075,0.1875,68.7,0.0,7.29,0.2372,-0.0497,0.79,参考,東京芝中距離(1700-2000)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト0.79
京都,平坦・スピード型,ダ,短距離(1000-1300),稍,外枠(7-8),父系統,ロイヤルチャージャー系,201,11,36,0.0547,0.1791,28.0,0.0,8.32,0.2268,-0.0477,0.79,参考,京都ダ短距離(1000-1300)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.79
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),父系統,ネイティヴダンサー系,968,38,152,0.0393,0.157,34.4,0.0,8.52,0.1988,-0.0418,0.79,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.79
新潟,直線長め・平坦型,芝,中距離(1700-2000),稍,外枠(7-8),父系統,ロイヤルチャージャー系,270,16,44,0.0593,0.163,45.9,0.0,8.15,0.2066,-0.0436,0.789,参考,新潟芝中距離(1700-2000)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.789
中山,坂あり・パワー型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,ニアークティック系,91,5,15,0.0549,0.1648,131.6,0.0,8.63,0.2091,-0.0443,0.788,参考,中山芝短距離(1000-1300)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.788
東京,直線長め・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ニアークティック系,201,10,28,0.0498,0.1393,50.9,0.0,8.2,0.1768,-0.0375,0.788,参考,東京ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.788
小倉,小回り・機動型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,ネイティヴダンサー系,153,8,27,0.0523,0.1765,25.2,0.0,7.17,0.2243,-0.0478,0.787,参考,小倉ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.787
小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ナスルーラ系,211,8,34,0.0379,0.1611,97.3,0.0,8.8,0.2048,-0.0437,0.787,参考,小倉芝中距離(1700-2000)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.787
函館,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ナスルーラ系,106,6,20,0.0566,0.1887,48.8,0.0,7.53,0.2402,-0.0515,0.786,参考,函館ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.786
札幌,小回り・持続型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ナスルーラ系,104,6,18,0.0577,0.1731,75.1,0.0,7.85,0.2201,-0.047,0.786,参考,札幌芝短距離(1000-1300)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.786
福島,小回り・機動型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ニアークティック系,104,7,15,0.0673,0.1442,71.2,0.0,7.67,0.1834,-0.0392,0.786,参考,福島芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.786
阪神,坂あり・パワー型,ダ,短距離(1000-1300),不,外枠(7-8),父系統,ロイヤルチャージャー系,89,6,12,0.0674,0.1348,37.8,0.0,8.62,0.1718,-0.037,0.785,参考,阪神ダ短距離(1000-1300)・不・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト0.785
札幌,小回り・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ニアークティック系,133,15,30,0.1128,0.2256,108.2,0.0,6.17,0.2879,-0.0623,0.784,参考,札幌ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.784
福島,小回り・機動型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,父系統不明,102,8,20,0.0784,0.1961,63.9,0.0,7.83,0.25,-0.0539,0.784,参考,福島ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「父系統不明」は基準比リフト0.784
東京,直線長め・持続型,ダ,長距離(2500以上),良,内枠(1-2),父系統,ロイヤルチャージャー系,109,8,23,0.0734,0.211,48.0,0.0,6.58,0.2695,-0.0585,0.783,参考,東京ダ長距離(2500以上)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.783
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,ナスルーラ系,95,11,18,0.1158,0.1895,365.3,0.0,7.91,0.2427,-0.0532,0.781,参考,阪神ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.781
京都,平坦・スピード型,ダ,短中距離(1400-1600),重不良,外枠(7-8),父系統,ネイティヴダンサー系,86,5,14,0.0581,0.1628,17.3,0.0,7.88,0.2088,-0.046,0.78,参考,京都ダ短中距離(1400-1600)・重不良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト0.78
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,中枠(3-6),父系統,ナスルーラ系,231,19,35,0.0823,0.1515,313.9,0.0,8.39,0.1943,-0.0428,0.78,参考,東京ダ短中距離(1400-1600)・重不良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.78
小倉,小回り・機動型,芝,長距離(2500以上),良,外枠(7-8),父系統,ニアークティック系,120,8,22,0.0667,0.1833,113.8,0.0,7.21,0.2352,-0.0519,0.779,参考,小倉芝長距離(2500以上)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.779
新潟,直線長め・平坦型,芝,長距離(2500以上),良,中枠(3-6),父系統,ナスルーラ系,131,3,23,0.0229,0.1756,15.5,0.0,7.56,0.2255,-0.0499,0.779,参考,新潟芝長距離(2500以上)・良・中枠(3-6)で父系統「ナスルーラ系」は基準比リフト0.779
中京,直線長め・持続型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,118,2,19,0.0169,0.161,28.6,0.0,9.18,0.2066,-0.0456,0.779,参考,中京芝短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.779
京都,平坦・スピード型,芝,短中距離(1400-1600),稍,内枠(1-2),父系統,父系統不明,83,5,13,0.0602,0.1566,35.9,0.0,6.86,0.2009,-0.0443,0.779,参考,京都芝短中距離(1400-1600)・稍・内枠(1-2)で父系統「父系統不明」は基準比リフト0.779
新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,内枠(1-2),父系統,ロイヤルチャージャー系,238,11,36,0.0462,0.1513,47.9,0.0,7.33,0.1942,-0.0429,0.779,参考,新潟ダ中距離(1700-2000)・稍・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト0.779
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,外枠(7-8),父系統,ニアークティック系,140,6,24,0.0429,0.1714,47.0,0.0,7.86,0.2204,-0.049,0.778,参考,阪神芝中長距離(2100-2400)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.778
中山,坂あり・パワー型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ネイティヴダンサー系,279,18,44,0.0645,0.1577,59.2,0.0,7.9,0.2032,-0.0455,0.776,参考,中山ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト0.776
中京,直線長め・持続型,芝,中距離(1700-2000),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,111,5,16,0.045,0.1441,218.6,0.0,8.5,0.1857,-0.0416,0.776,参考,中京芝中距離(1700-2000)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト0.776
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ナスルーラ系,224,16,36,0.0714,0.1607,93.9,0.0,9.02,0.2074,-0.0467,0.775,参考,中山芝中距離(1700-2000)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.775
福島,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ナスルーラ系,165,7,24,0.0424,0.1455,68.2,0.0,9.38,0.1878,-0.0423,0.775,参考,福島芝中距離(1700-2000)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト0.775
中山,坂あり・パワー型,芝,長距離(2500以上),良,中枠(3-6),父系統,ニアークティック系,149,6,28,0.0403,0.1879,37.3,0.0,7.19,0.2429,-0.055,0.774,参考,中山芝長距離(2500以上)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.774
京都,平坦・スピード型,ダ,長距離(2500以上),良,外枠(7-8),父系統,ニアークティック系,116,8,22,0.069,0.1897,60.9,0.0,7.18,0.246,-0.0563,0.771,参考,京都ダ長距離(2500以上)・良・外枠(7-8)で父系統「ニアークティック系」は基準比リフト0.771
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,内枠(1-2),父系統,ニアークティック系,82,7,17,0.0854,0.2073,45.5,0.0,8.26,0.2691,-0.0618,0.77,参考,阪神芝中長距離(2100-2400)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト0.77
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,中枠(3-6),父系統,ニアークティック系,224,8,45,0.0357,0.2009,43.7,0.0,8.07,0.2609,-0.06,0.77,参考,阪神芝中長距離(2100-2400)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト0.77
