重賞名,基準軸,基準値,条件1,条件2,条件内容,該当数,複勝数,複勝率,条件タイプ,採用ランク
京都新聞G2,性別,牡馬,枠番帯=中枠3-5,父系統=ニアークティック系,牡馬 × 枠番帯=中枠3-5 × 父系統=ニアークティック系,13,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走脚質=先行,前走着順帯=前走着順2-3着,年齢=3歳 × 前走脚質=先行 × 前走着順帯=前走着順2-3着,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走決め手=先行,前走着順帯=前走着順2-3着,年齢=3歳 × 前走決め手=先行 × 前走着順帯=前走着順2-3着,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走脚質=先行,前走着順帯=前走着順2-3着,牡馬 × 前走脚質=先行 × 前走着順帯=前走着順2-3着,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走決め手=先行,前走着順帯=前走着順2-3着,牡馬 × 前走決め手=先行 × 前走着順帯=前走着順2-3着,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走距離=2000,前走レース=未勝利,年齢=3歳 × 前走距離=2000 × 前走レース=未勝利,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走距離=2000,前走レース=未勝利,牡馬 × 前走距離=2000 × 前走レース=未勝利,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,母父系統=ロイヤルチャージャー系,前走着順帯=前走着順6-9着,年齢=3歳 × 母父系統=ロイヤルチャージャー系 × 前走着順帯=前走着順6-9着,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走決め手=中団,前3角位置帯=前3角45-70%,年齢=3歳 × 前走決め手=中団 × 前3角位置帯=前3角45-70%,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,母父系統=ロイヤルチャージャー系,前走着順帯=前走着順6-9着,牡馬 × 母父系統=ロイヤルチャージャー系 × 前走着順帯=前走着順6-9着,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走決め手=中団,前3角位置帯=前3角45-70%,牡馬 × 前走決め手=中団 × 前3角位置帯=前3角45-70%,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,馬番帯=中目,前走頭数帯=前走頭数16-17頭,年齢=3歳 × 馬番帯=中目 × 前走頭数帯=前走頭数16-17頭,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,馬番帯=中目,前走頭数帯=前走頭数16-17頭,牡馬 × 馬番帯=中目 × 前走頭数帯=前走頭数16-17頭,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,母父系統=ネイティヴダンサー系,前走クラス=未勝利,年齢=3歳 × 母父系統=ネイティヴダンサー系 × 前走クラス=未勝利,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,母父系統=ネイティヴダンサー系,前走レース=未勝利,年齢=3歳 × 母父系統=ネイティヴダンサー系 × 前走レース=未勝利,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,母父系統=ネイティヴダンサー系,前走クラス=未勝利,牡馬 × 母父系統=ネイティヴダンサー系 × 前走クラス=未勝利,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,母父系統=ネイティヴダンサー系,前走レース=未勝利,牡馬 × 母父系統=ネイティヴダンサー系 × 前走レース=未勝利,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,騎手替=*,父系統=ニアークティック系,年齢=3歳 × 騎手替=* × 父系統=ニアークティック系,12,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,騎手替=*,父系統=ニアークティック系,牡馬 × 騎手替=* × 父系統=ニアークティック系,12,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走上り順位帯=前走上り2-3位,前走クラス=未勝利,年齢=3歳 × 前走上り順位帯=前走上り2-3位 × 前走クラス=未勝利,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走上り順位帯=前走上り2-3位,前走レース=未勝利,年齢=3歳 × 前走上り順位帯=前走上り2-3位 × 前走レース=未勝利,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走上り順位帯=前走上り2-3位,前走クラス=未勝利,牡馬 × 前走上り順位帯=前走上り2-3位 × 前走クラス=未勝利,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走上り順位帯=前走上り2-3位,前走レース=未勝利,牡馬 × 前走上り順位帯=前走上り2-3位 × 前走レース=未勝利,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,母父系統=ロイヤルチャージャー系,前走上り順位帯=前走上り6-9位,年齢=3歳 × 母父系統=ロイヤルチャージャー系 × 前走上り順位帯=前走上り6-9位,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,母父系統=ロイヤルチャージャー系,前走上り順位帯=前走上り6-9位,牡馬 × 母父系統=ロイヤルチャージャー系 × 前走上り順位帯=前走上り6-9位,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,間隔帯=間隔中5-8週,前走決め手=後方,年齢=3歳 × 間隔帯=間隔中5-8週 × 前走決め手=後方,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着差帯=前走着差0.6-1.0,前走脚質=後方,年齢=3歳 × 前走着差帯=前走着差0.6-1.0 × 前走脚質=後方,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,間隔帯=間隔中5-8週,前走決め手=後方,牡馬 × 間隔帯=間隔中5-8週 × 前走決め手=後方,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着差帯=前走着差0.6-1.0,前走脚質=後方,牡馬 × 前走着差帯=前走着差0.6-1.0 × 前走脚質=後方,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,間隔帯=間隔中3-4週,前走頭数帯=前走頭数16-17頭,年齢=3歳 × 間隔帯=間隔中3-4週 × 前走頭数帯=前走頭数16-17頭,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走頭数帯=前走頭数16-17頭,前走脚質=中団,年齢=3歳 × 前走頭数帯=前走頭数16-17頭 × 前走脚質=中団,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,間隔帯=間隔中3-4週,前走頭数帯=前走頭数16-17頭,牡馬 × 間隔帯=間隔中3-4週 × 前走頭数帯=前走頭数16-17頭,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走頭数帯=前走頭数16-17頭,前走脚質=中団,牡馬 × 前走頭数帯=前走頭数16-17頭 × 前走脚質=中団,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着差帯=前走着差0.0,間隔帯=間隔中5-8週,年齢=3歳 × 前走着差帯=前走着差0.0 × 間隔帯=間隔中5-8週,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着差帯=前走着差0.0,間隔帯=間隔中5-8週,牡馬 × 前走着差帯=前走着差0.0 × 間隔帯=間隔中5-8週,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,今回馬場=良,前走芝ダ=ダ,年齢=3歳 × 今回馬場=良 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走芝ダ=ダ,年齢=3歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,所属=(栗),前走芝ダ=ダ,年齢=3歳 × 所属=(栗) × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走所属=(栗),前走芝ダ=ダ,年齢=3歳 × 前走所属=(栗) × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走斤量帯=前走斤量55-56,前走芝ダ=ダ,年齢=3歳 × 前走斤量帯=前走斤量55-56 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,斤量帯=斤量55-56,前走芝ダ=ダ,年齢=3歳 × 斤量帯=斤量55-56 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,今回馬場=良,前走芝ダ=ダ,牡馬 × 今回馬場=良 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,馬齢斤量差帯=馬齢斤量差-1〜0,前走芝ダ=ダ,牡馬 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,所属=(栗),前走芝ダ=ダ,牡馬 × 所属=(栗) × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走所属=(栗),前走芝ダ=ダ,牡馬 × 前走所属=(栗) × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走斤量帯=前走斤量55-56,前走芝ダ=ダ,牡馬 × 前走斤量帯=前走斤量55-56 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,斤量帯=斤量55-56,前走芝ダ=ダ,牡馬 × 斤量帯=斤量55-56 × 前走芝ダ=ダ,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走上り順位帯=前走上り1位,前走頭数帯=前走頭数16-17頭,年齢=3歳 × 前走上り順位帯=前走上り1位 × 前走頭数帯=前走頭数16-17頭,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走上り順位帯=前走上り1位,前走頭数帯=前走頭数16-17頭,牡馬 × 前走上り順位帯=前走上り1位 × 前走頭数帯=前走頭数16-17頭,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走脚質=逃げ,父系統=ロイヤルチャージャー系,年齢=3歳 × 前走脚質=逃げ × 父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走決め手=逃げ,父系統=ロイヤルチャージャー系,年齢=3歳 × 前走決め手=逃げ × 父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走脚質=逃げ,父系統=ロイヤルチャージャー系,牡馬 × 前走脚質=逃げ × 父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走決め手=逃げ,父系統=ロイヤルチャージャー系,牡馬 × 前走決め手=逃げ × 父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走距離=1800,前走クラス=500万,年齢=3歳 × 前走距離=1800 × 前走クラス=500万,11,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走距離=1800,前走クラス=500万,牡馬 × 前走距離=1800 × 前走クラス=500万,11,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,馬番帯=内目,前走場所=京都,年齢=3歳 × 馬番帯=内目 × 前走場所=京都,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,馬番帯=内目,前走場所=京都,牡馬 × 馬番帯=内目 × 前走場所=京都,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着差帯=前走着差0.0,前走クラス=未勝利,年齢=3歳 × 前走着差帯=前走着差0.0 × 前走クラス=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着差帯=前走着差0.0,前走レース=未勝利,年齢=3歳 × 前走着差帯=前走着差0.0 × 前走レース=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着差帯=前走着差0.0,前走クラス=未勝利,牡馬 × 前走着差帯=前走着差0.0 × 前走クラス=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着差帯=前走着差0.0,前走レース=未勝利,牡馬 × 前走着差帯=前走着差0.0 × 前走レース=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,今回馬場=良,前走場所=福島,年齢=3歳 × 今回馬場=良 × 前走場所=福島,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,騎手替=*,前4角位置帯=前4角1番手,年齢=3歳 × 騎手替=* × 前4角位置帯=前4角1番手,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,今回馬場=良,前走場所=福島,牡馬 × 今回馬場=良 × 前走場所=福島,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,騎手替=*,前4角位置帯=前4角1番手,牡馬 × 騎手替=* × 前4角位置帯=前4角1番手,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,母父系統=ロイヤルチャージャー系,前走決め手=後方,年齢=3歳 × 母父系統=ロイヤルチャージャー系 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着順帯=前走着順6-9着,前走脚質=後方,年齢=3歳 × 前走着順帯=前走着順6-9着 × 前走脚質=後方,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着順帯=前走着順6-9着,前走決め手=後方,年齢=3歳 × 前走着順帯=前走着順6-9着 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前4角位置帯=前4角70%以降,前走着差帯=前走着差0.6-1.0,年齢=3歳 × 前4角位置帯=前4角70%以降 × 前走着差帯=前走着差0.6-1.0,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前走着差帯=前走着差0.6-1.0,前走決め手=後方,年齢=3歳 × 前走着差帯=前走着差0.6-1.0 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,母父系統=ロイヤルチャージャー系,前走決め手=後方,牡馬 × 母父系統=ロイヤルチャージャー系 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着順帯=前走着順6-9着,前走脚質=後方,牡馬 × 前走着順帯=前走着順6-9着 × 前走脚質=後方,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着順帯=前走着順6-9着,前走決め手=後方,牡馬 × 前走着順帯=前走着順6-9着 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前4角位置帯=前4角70%以降,前走着差帯=前走着差0.6-1.0,牡馬 × 前4角位置帯=前4角70%以降 × 前走着差帯=前走着差0.6-1.0,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前走着差帯=前走着差0.6-1.0,前走決め手=後方,牡馬 × 前走着差帯=前走着差0.6-1.0 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,間隔帯=間隔中3-4週,前走決め手=後方,年齢=3歳 × 間隔帯=間隔中3-4週 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,間隔帯=間隔中3-4週,前走決め手=後方,牡馬 × 間隔帯=間隔中3-4週 × 前走決め手=後方,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,間隔帯=間隔中5-8週,前走クラス=未勝利,年齢=3歳 × 間隔帯=間隔中5-8週 × 前走クラス=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,間隔帯=間隔中5-8週,前走レース=未勝利,年齢=3歳 × 間隔帯=間隔中5-8週 × 前走レース=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,間隔帯=間隔中5-8週,前走クラス=未勝利,牡馬 × 間隔帯=間隔中5-8週 × 前走クラス=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,間隔帯=間隔中5-8週,前走レース=未勝利,牡馬 × 間隔帯=間隔中5-8週 × 前走レース=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,馬番帯=中目,父系統=ニアークティック系,年齢=3歳 × 馬番帯=中目 × 父系統=ニアークティック系,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,馬番帯=中目,父系統=ニアークティック系,牡馬 × 馬番帯=中目 × 父系統=ニアークティック系,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前4角位置帯=前4角2-25%,母父系統=ネイティヴダンサー系,年齢=3歳 × 前4角位置帯=前4角2-25% × 母父系統=ネイティヴダンサー系,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前3角位置帯=前3角2-25%,前走クラス=未勝利,年齢=3歳 × 前3角位置帯=前3角2-25% × 前走クラス=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前3角位置帯=前3角2-25%,前走レース=未勝利,年齢=3歳 × 前3角位置帯=前3角2-25% × 前走レース=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前4角位置帯=前4角2-25%,母父系統=ネイティヴダンサー系,牡馬 × 前4角位置帯=前4角2-25% × 母父系統=ネイティヴダンサー系,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前3角位置帯=前3角2-25%,前走クラス=未勝利,牡馬 × 前3角位置帯=前3角2-25% × 前走クラス=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前3角位置帯=前3角2-25%,前走レース=未勝利,牡馬 × 前3角位置帯=前3角2-25% × 前走レース=未勝利,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,騎手替=*,前走脚質=逃げ,年齢=3歳 × 騎手替=* × 前走脚質=逃げ,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,騎手替=*,前走決め手=逃げ,年齢=3歳 × 騎手替=* × 前走決め手=逃げ,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,騎手替=*,前走脚質=逃げ,牡馬 × 騎手替=* × 前走脚質=逃げ,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,騎手替=*,前走決め手=逃げ,牡馬 × 騎手替=* × 前走決め手=逃げ,10,0,0.0,消し0,消しA
京都新聞G2,年齢,年齢=3歳,前3角位置帯=前3角1番手,父系統=ロイヤルチャージャー系,年齢=3歳 × 前3角位置帯=前3角1番手 × 父系統=ロイヤルチャージャー系,10,0,0.0,消し0,消しA
京都新聞G2,性別,牡馬,前3角位置帯=前3角1番手,父系統=ロイヤルチャージャー系,牡馬 × 前3角位置帯=前3角1番手 × 父系統=ロイヤルチャージャー系,10,0,0.0,消し0,消しA
京都牝馬G3,性別,牝馬,馬齢斤量差帯=馬齢斤量差-1〜0,前走着差帯=前走着差1.1以上,牝馬 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走着差帯=前走着差1.1以上,33,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,前走着順帯=前走着順10着以下,父系統=ロイヤルチャージャー系,牝馬 × 前走着順帯=前走着順10着以下 × 父系統=ロイヤルチャージャー系,32,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,所属=(栗),前走着差帯=前走着差1.1以上,牝馬 × 所属=(栗) × 前走着差帯=前走着差1.1以上,29,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,前走所属=(栗),前走着差帯=前走着差1.1以上,牝馬 × 前走所属=(栗) × 前走着差帯=前走着差1.1以上,29,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,所属=(栗),前走クラス=ｵｰﾌﾟﾝ,牝馬 × 所属=(栗) × 前走クラス=ｵｰﾌﾟﾝ,28,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,前走所属=(栗),前走クラス=ｵｰﾌﾟﾝ,牝馬 × 前走所属=(栗) × 前走クラス=ｵｰﾌﾟﾝ,28,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,前走着順帯=前走着順10着以下,前走頭数帯=前走頭数18頭以上,牝馬 × 前走着順帯=前走着順10着以下 × 前走頭数帯=前走頭数18頭以上,24,0,0.0,消し0,強消しS
京都牝馬G3,性別,牝馬,前走着順帯=前走着順10着以下,母父系統=ロイヤルチャージャー系,牝馬 × 前走着順帯=前走着順10着以下 × 母父系統=ロイヤルチャージャー系,24,0,0.0,消し0,強消しS
