場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,サクラバクシンオー,115,8,22,0.0696,0.1913,51.0,0.0,8.2,0.2028,-0.0115,0.943,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト0.943
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父,スズカマンボ,73,5,15,0.0685,0.2055,58.5,0.0,8.11,0.2181,-0.0126,0.942,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で父「スズカマンボ」は基準比リフト0.942
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,シニスターミニスター,73,7,15,0.0959,0.2055,61.6,0.0,7.08,0.2184,-0.0129,0.941,参考,中京ダ中距離(1700-2000)・良・中枠(3-6)で父「シニスターミニスター」は基準比リフト0.941
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,ゴールドシップ,82,4,16,0.0488,0.1951,77.1,0.0,7.62,0.2074,-0.0123,0.941,参考,中山芝中距離(1700-2000)・良・外枠(7-8)で父「ゴールドシップ」は基準比リフト0.941
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),父,アドマイヤムーン,78,9,14,0.1154,0.1795,130.4,0.0,8.59,0.1907,-0.0112,0.941,参考,阪神芝短中距離(1400-1600)・良・外枠(7-8)で父「アドマイヤムーン」は基準比リフト0.941
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ゴールドアリュール,206,22,44,0.1068,0.2136,118.1,0.0,7.14,0.2273,-0.0137,0.94,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ゴールドアリュール」は基準比リフト0.94
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父,スペシャルウィーク,78,6,16,0.0769,0.2051,45.1,0.0,6.72,0.2181,-0.013,0.94,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で父「スペシャルウィーク」は基準比リフト0.94
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父,ゼンノロブロイ,66,5,12,0.0758,0.1818,94.8,0.0,8.14,0.1935,-0.0117,0.94,参考,京都芝短中距離(1400-1600)・良・外枠(7-8)で父「ゼンノロブロイ」は基準比リフト0.94
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,デュランダル,54,3,11,0.0556,0.2037,52.2,0.0,8.5,0.2169,-0.0132,0.939,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「デュランダル」は基準比リフト0.939
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,ハービンジャー,113,9,22,0.0796,0.1947,31.7,0.0,7.06,0.2074,-0.0127,0.939,参考,中山芝中距離(1700-2000)・良・外枠(7-8)で父「ハービンジャー」は基準比リフト0.939
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,サムライハート,64,1,12,0.0156,0.1875,18.1,0.0,9.44,0.1997,-0.0122,0.939,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「サムライハート」は基準比リフト0.939
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,シンボリクリスエス,64,3,14,0.0469,0.2188,15.9,0.0,7.61,0.2332,-0.0144,0.938,参考,阪神芝中距離(1700-2000)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト0.938
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,外枠(7-8),父,ハービンジャー,86,9,17,0.1047,0.1977,84.8,0.0,6.94,0.2107,-0.013,0.938,参考,新潟芝中距離(1700-2000)・良・外枠(7-8)で父「ハービンジャー」は基準比リフト0.938
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),父,アグネスタキオン,59,6,11,0.1017,0.1864,112.2,0.0,6.83,0.1988,-0.0124,0.938,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で父「アグネスタキオン」は基準比リフト0.938
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,143,10,29,0.0699,0.2028,31.0,0.0,6.94,0.2165,-0.0137,0.937,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト0.937
京都,平坦・スピード型,ダ,短距離(1000-1300),稍,中枠(3-6),父,サウスヴィグラス,57,2,10,0.0351,0.1754,11.9,0.0,8.09,0.1872,-0.0118,0.937,参考,京都ダ短距離(1000-1300)・稍・中枠(3-6)で父「サウスヴィグラス」は基準比リフト0.937
中京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,ステイゴールド,51,5,11,0.098,0.2157,209.6,0.0,8.0,0.2304,-0.0147,0.936,参考,中京芝中長距離(2100-2400)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト0.936
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,中枠(3-6),父,シンボリクリスエス,82,4,17,0.0488,0.2073,14.5,0.0,7.26,0.2214,-0.0141,0.936,参考,東京ダ中長距離(2100-2400)・良・中枠(3-6)で父「シンボリクリスエス」は基準比リフト0.936
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ブラックタイド,123,6,23,0.0488,0.187,29.3,0.0,8.79,0.1997,-0.0127,0.936,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ブラックタイド」は基準比リフト0.936
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,ディープブリランテ,69,4,14,0.058,0.2029,138.1,0.0,8.0,0.2169,-0.014,0.935,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「ディープブリランテ」は基準比リフト0.935
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ダイワメジャー,241,20,45,0.083,0.1867,43.3,0.0,6.76,0.1997,-0.013,0.935,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ダイワメジャー」は基準比リフト0.935
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父,タイキシャトル,100,5,20,0.05,0.2,153.5,0.0,8.16,0.2142,-0.0142,0.934,参考,京都芝短中距離(1400-1600)・良・中枠(3-6)で父「タイキシャトル」は基準比リフト0.934
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父,メイショウボーラー,50,2,10,0.04,0.2,52.2,0.0,8.76,0.2142,-0.0142,0.934,参考,京都芝短中距離(1400-1600)・良・中枠(3-6)で父「メイショウボーラー」は基準比リフト0.934
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ステイゴールド,66,5,14,0.0758,0.2121,34.4,0.0,7.29,0.2273,-0.0152,0.933,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト0.933
小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,ジャングルポケット,89,2,17,0.0225,0.191,9.7,0.0,8.07,0.2048,-0.0138,0.933,参考,小倉芝中距離(1700-2000)・良・外枠(7-8)で父「ジャングルポケット」は基準比リフト0.933
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ジャングルポケット,169,6,32,0.0355,0.1893,7.8,0.0,8.09,0.2028,-0.0135,0.933,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「ジャングルポケット」は基準比リフト0.933
京都,平坦・スピード型,芝,短中距離(1400-1600),良,内枠(1-2),父,タニノギムレット,59,1,12,0.0169,0.2034,14.1,0.0,8.41,0.2185,-0.0151,0.931,参考,京都芝短中距離(1400-1600)・良・内枠(1-2)で父「タニノギムレット」は基準比リフト0.931
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,ジャングルポケット,129,7,26,0.0543,0.2016,44.2,0.0,8.16,0.2165,-0.0149,0.931,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で父「ジャングルポケット」は基準比リフト0.931
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,ゼンノロブロイ,134,13,27,0.097,0.2015,70.4,0.0,7.34,0.2165,-0.015,0.931,参考,中山芝中距離(1700-2000)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト0.931
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),父,シンボリクリスエス,63,7,12,0.1111,0.1905,135.4,0.0,7.27,0.2047,-0.0142,0.931,参考,東京芝短中距離(1400-1600)・良・内枠(1-2)で父「シンボリクリスエス」は基準比リフト0.931
京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),父,ステイゴールド,81,7,18,0.0864,0.2222,49.1,0.0,7.06,0.239,-0.0168,0.93,参考,京都芝中距離(1700-2000)・良・内枠(1-2)で父「ステイゴールド」は基準比リフト0.93
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,フレンチデピュティ,52,3,11,0.0577,0.2115,28.8,0.0,7.87,0.2273,-0.0158,0.93,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「フレンチデピュティ」は基準比リフト0.93
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,スペシャルウィーク,70,6,13,0.0857,0.1857,52.6,0.0,8.13,0.1997,-0.014,0.93,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「スペシャルウィーク」は基準比リフト0.93
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父,ダンスインザダーク,50,6,9,0.12,0.18,293.8,0.0,10.2,0.1935,-0.0135,0.93,参考,京都芝短中距離(1400-1600)・良・外枠(7-8)で父「ダンスインザダーク」は基準比リフト0.93
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),父,ヴィクトワールピサ,62,2,11,0.0323,0.1774,27.1,0.0,8.06,0.1907,-0.0133,0.93,参考,阪神芝短中距離(1400-1600)・良・外枠(7-8)で父「ヴィクトワールピサ」は基準比リフト0.93
東京,直線長め・持続型,芝,中距離(1700-2000),良,内枠(1-2),父,シンボリクリスエス,78,7,17,0.0897,0.2179,40.0,0.0,7.29,0.2345,-0.0166,0.929,参考,東京芝中距離(1700-2000)・良・内枠(1-2)で父「シンボリクリスエス」は基準比リフト0.929
東京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),父,アグネスタキオン,50,4,10,0.08,0.2,55.6,0.0,6.16,0.2154,-0.0154,0.929,参考,東京芝中距離(1700-2000)・良・外枠(7-8)で父「アグネスタキオン」は基準比リフト0.929
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,クロフネ,154,14,29,0.0909,0.1883,53.4,0.0,8.05,0.2028,-0.0145,0.929,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「クロフネ」は基準比リフト0.929
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ハーツクライ,167,11,31,0.0659,0.1856,61.8,0.0,7.37,0.1997,-0.0141,0.929,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ハーツクライ」は基準比リフト0.929
札幌,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,71,5,16,0.0704,0.2254,45.6,0.0,7.17,0.2428,-0.0174,0.928,参考,札幌芝中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト0.928
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ディープブリランテ,85,3,16,0.0353,0.1882,39.6,0.0,8.59,0.2028,-0.0146,0.928,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「ディープブリランテ」は基準比リフト0.928
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ステイゴールド,65,3,12,0.0462,0.1846,58.0,0.0,8.06,0.199,-0.0144,0.928,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト0.928
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ルーラーシップ,141,11,29,0.078,0.2057,37.9,0.0,7.09,0.2218,-0.0161,0.927,参考,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「ルーラーシップ」は基準比リフト0.927
札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,70,2,16,0.0286,0.2286,18.1,0.0,5.74,0.2469,-0.0183,0.926,参考,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト0.926
中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ステイゴールド,79,5,15,0.0633,0.1899,47.2,0.0,7.86,0.2051,-0.0152,0.926,参考,中京芝短中距離(1400-1600)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト0.926
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,パイロ,103,5,16,0.0485,0.1553,46.2,0.0,7.9,0.1677,-0.0124,0.926,参考,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「パイロ」は基準比リフト0.926
京都,平坦・スピード型,芝,中長距離(2100-2400),良,内枠(1-2),父,ハーツクライ,52,3,14,0.0577,0.2692,61.0,0.0,6.33,0.2911,-0.0219,0.925,参考,京都芝中長距離(2100-2400)・良・内枠(1-2)で父「ハーツクライ」は基準比リフト0.925
中山,坂あり・パワー型,芝,長距離(2500以上),良,中枠(3-6),父,ディープインパクト,89,6,20,0.0674,0.2247,31.3,0.0,5.81,0.2429,-0.0182,0.925,参考,中山芝長距離(2500以上)・良・中枠(3-6)で父「ディープインパクト」は基準比リフト0.925
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,キンシャサノキセキ,95,8,19,0.0842,0.2,86.8,0.0,8.89,0.2165,-0.0165,0.924,参考,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「キンシャサノキセキ」は基準比リフト0.924
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,タイキシャトル,60,4,12,0.0667,0.2,79.3,0.0,7.73,0.2165,-0.0165,0.924,参考,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「タイキシャトル」は基準比リフト0.924
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ディープスカイ,65,3,12,0.0462,0.1846,52.3,0.0,8.77,0.1997,-0.0151,0.924,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ディープスカイ」は基準比リフト0.924
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,アグネスタキオン,113,9,25,0.0796,0.2212,33.0,0.0,6.14,0.2399,-0.0187,0.922,参考,阪神芝中距離(1700-2000)・良・中枠(3-6)で父「アグネスタキオン」は基準比リフト0.922
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,アグネスデジタル,190,7,35,0.0368,0.1842,42.1,0.0,7.95,0.1997,-0.0155,0.922,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「アグネスデジタル」は基準比リフト0.922
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ディープブリランテ,76,3,14,0.0395,0.1842,29.9,0.0,8.7,0.1997,-0.0155,0.922,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ディープブリランテ」は基準比リフト0.922
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ゼンノロブロイ,97,4,15,0.0412,0.1546,27.2,0.0,7.68,0.1677,-0.0131,0.922,参考,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「ゼンノロブロイ」は基準比リフト0.922
函館,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,クロフネ,83,7,18,0.0843,0.2169,88.0,0.0,6.17,0.2356,-0.0187,0.921,参考,函館ダ中距離(1700-2000)・良・中枠(3-6)で父「クロフネ」は基準比リフト0.921
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),父,クロフネ,55,1,11,0.0182,0.2,37.3,0.0,9.64,0.2171,-0.0171,0.921,参考,新潟芝中距離(1700-2000)・良・中枠(3-6)で父「クロフネ」は基準比リフト0.921
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,マツリダゴッホ,150,9,28,0.06,0.1867,293.8,0.0,9.18,0.2028,-0.0161,0.921,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「マツリダゴッホ」は基準比リフト0.921
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,キンシャサノキセキ,60,4,11,0.0667,0.1833,26.2,0.0,7.48,0.199,-0.0157,0.921,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「キンシャサノキセキ」は基準比リフト0.921
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,98,5,20,0.051,0.2041,214.6,0.0,8.15,0.2218,-0.0177,0.92,参考,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト0.92
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,中枠(3-6),父,ゼンノロブロイ,54,5,11,0.0926,0.2037,65.2,0.0,7.56,0.2214,-0.0177,0.92,参考,東京ダ中長距離(2100-2400)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト0.92
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,中枠(3-6),父,ハーツクライ,83,2,16,0.0241,0.1928,13.6,0.0,6.9,0.2095,-0.0167,0.92,参考,阪神ダ中距離(1700-2000)・稍・中枠(3-6)で父「ハーツクライ」は基準比リフト0.92
京都,平坦・スピード型,芝,短距離(1000-1300),良,外枠(7-8),父,アドマイヤムーン,50,4,8,0.08,0.16,65.6,0.0,6.86,0.1739,-0.0139,0.92,参考,京都芝短距離(1000-1300)・良・外枠(7-8)で父「アドマイヤムーン」は基準比リフト0.92
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,アグネスデジタル,67,6,14,0.0896,0.209,165.5,0.0,7.42,0.2273,-0.0183,0.919,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「アグネスデジタル」は基準比リフト0.919
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ワイルドラッシュ,109,14,20,0.1284,0.1835,112.8,0.0,8.49,0.1997,-0.0162,0.919,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ワイルドラッシュ」は基準比リフト0.919
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,外枠(7-8),父,ダイワメジャー,64,2,13,0.0312,0.2031,5.6,0.0,6.45,0.2213,-0.0182,0.918,参考,阪神ダ短中距離(1400-1600)・良・外枠(7-8)で父「ダイワメジャー」は基準比リフト0.918
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父,マヤノトップガン,70,5,14,0.0714,0.2,183.3,0.0,8.24,0.2181,-0.0181,0.917,参考,京都ダ中距離(1700-2000)・良・中枠(3-6)で父「マヤノトップガン」は基準比リフト0.917
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父,ロージズインメイ,56,1,11,0.0179,0.1964,13.0,0.0,8.5,0.2142,-0.0178,0.917,参考,京都芝短中距離(1400-1600)・良・中枠(3-6)で父「ロージズインメイ」は基準比リフト0.917
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,ブラックタイド,56,2,10,0.0357,0.1786,14.8,0.0,9.57,0.1947,-0.0161,0.917,参考,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「ブラックタイド」は基準比リフト0.917
新潟,直線長め・平坦型,芝,中長距離(2100-2400),良,中枠(3-6),父,ハーツクライ,62,6,13,0.0968,0.2097,82.9,0.0,5.16,0.229,-0.0193,0.916,参考,新潟芝中長距離(2100-2400)・良・中枠(3-6)で父「ハーツクライ」は基準比リフト0.916
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,ダイワメジャー,121,6,24,0.0496,0.1983,23.6,0.0,7.8,0.2165,-0.0182,0.916,参考,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「ダイワメジャー」は基準比リフト0.916
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,内枠(1-2),父,ルーラーシップ,54,5,11,0.0926,0.2037,82.6,0.0,7.46,0.2227,-0.019,0.915,参考,阪神芝短中距離(1400-1600)・良・内枠(1-2)で父「ルーラーシップ」は基準比リフト0.915
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,中枠(3-6),父,ハーツクライ,79,10,16,0.1266,0.2025,200.1,0.0,7.22,0.2214,-0.0189,0.915,参考,東京ダ中長距離(2100-2400)・良・中枠(3-6)で父「ハーツクライ」は基準比リフト0.915
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,105,3,21,0.0286,0.2,30.4,0.0,7.71,0.2188,-0.0188,0.914,参考,福島芝中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト0.914
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ロージズインメイ,154,11,28,0.0714,0.1818,190.5,0.0,8.69,0.199,-0.0172,0.914,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「ロージズインメイ」は基準比リフト0.914
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,エンパイアメーカー,106,8,22,0.0755,0.2075,62.2,0.0,7.14,0.2273,-0.0198,0.913,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「エンパイアメーカー」は基準比リフト0.913
福島,小回り・機動型,ダ,短距離(1000-1300),良,中枠(3-6),父,スウェプトオーヴァーボード,64,6,11,0.0938,0.1719,78.1,0.0,7.69,0.1882,-0.0163,0.913,参考,福島ダ短距離(1000-1300)・良・中枠(3-6)で父「スウェプトオーヴァーボード」は基準比リフト0.913
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,中枠(3-6),父,サウスヴィグラス,81,7,14,0.0864,0.1728,56.5,0.0,8.88,0.1894,-0.0166,0.912,参考,東京ダ短中距離(1400-1600)・稍・中枠(3-6)で父「サウスヴィグラス」は基準比リフト0.912
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父,ブラックタイド,82,3,16,0.0366,0.1951,28.4,0.0,9.18,0.2142,-0.0191,0.911,参考,京都芝短中距離(1400-1600)・良・中枠(3-6)で父「ブラックタイド」は基準比リフト0.911
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),父,タニノギムレット,59,5,11,0.0847,0.1864,42.5,0.0,8.88,0.2047,-0.0183,0.911,参考,東京芝短中距離(1400-1600)・良・内枠(1-2)で父「タニノギムレット」は基準比リフト0.911
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,スズカマンボ,58,2,12,0.0345,0.2069,160.0,0.0,8.91,0.2273,-0.0204,0.91,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「スズカマンボ」は基準比リフト0.91
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ドレフォン,58,5,12,0.0862,0.2069,83.1,0.0,6.76,0.2273,-0.0204,0.91,参考,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ドレフォン」は基準比リフト0.91
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,ローエングリン,60,4,11,0.0667,0.1833,59.8,0.0,7.45,0.2014,-0.0181,0.91,参考,中山芝短中距離(1400-1600)・良・中枠(3-6)で父「ローエングリン」は基準比リフト0.91
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,内枠(1-2),父,ステイゴールド,88,4,15,0.0455,0.1705,47.4,0.0,7.15,0.1874,-0.0169,0.91,参考,新潟芝中距離(1700-2000)・良・内枠(1-2)で父「ステイゴールド」は基準比リフト0.91
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,サクラバクシンオー,71,7,14,0.0986,0.1972,94.9,0.0,8.3,0.2169,-0.0197,0.909,参考,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト0.909
札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),父,ゴールドアリュール,58,2,12,0.0345,0.2069,82.8,0.0,6.21,0.2278,-0.0209,0.908,参考,札幌ダ中距離(1700-2000)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト0.908
中京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ステイゴールド,105,11,21,0.1048,0.2,110.9,0.0,8.56,0.2207,-0.0207,0.906,参考,中京芝中距離(1700-2000)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト0.906
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,キングヘイロー,68,4,12,0.0588,0.1765,59.3,0.0,8.99,0.1949,-0.0184,0.906,参考,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「キングヘイロー」は基準比リフト0.906
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),父,サクラバクシンオー,50,3,8,0.06,0.16,137.4,0.0,8.6,0.1768,-0.0168,0.905,参考,中山ダ短距離(1000-1300)・良・内枠(1-2)で父「サクラバクシンオー」は基準比リフト0.905
福島,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,ゼンノロブロイ,53,3,9,0.0566,0.1698,14.5,0.0,8.08,0.1878,-0.018,0.904,参考,福島芝中距離(1700-2000)・良・外枠(7-8)で父「ゼンノロブロイ」は基準比リフト0.904
新潟,直線長め・平坦型,芝,長距離(2500以上),良,中枠(3-6),父,シンボリクリスエス,54,6,11,0.1111,0.2037,43.7,0.0,6.52,0.2255,-0.0218,0.903,参考,新潟芝長距離(2500以上)・良・中枠(3-6)で父「シンボリクリスエス」は基準比リフト0.903
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),父,タイキシャトル,64,4,12,0.0625,0.1875,23.1,0.0,7.67,0.2076,-0.0201,0.903,参考,阪神ダ短距離(1000-1300)・良・中枠(3-6)で父「タイキシャトル」は基準比リフト0.903
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),父,エンパイアメーカー,59,5,11,0.0847,0.1864,104.9,0.0,6.83,0.2066,-0.0202,0.902,参考,京都ダ中距離(1700-2000)・良・外枠(7-8)で父「エンパイアメーカー」は基準比リフト0.902
福島,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),父,ゼンノロブロイ,72,1,13,0.0139,0.1806,67.6,0.0,7.75,0.2003,-0.0197,0.902,参考,福島ダ中距離(1700-2000)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト0.902
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,スクリーンヒーロー,78,4,14,0.0513,0.1795,35.8,0.0,7.12,0.199,-0.0195,0.902,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「スクリーンヒーロー」は基準比リフト0.902
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,オルフェーヴル,89,8,19,0.0899,0.2135,102.5,0.0,7.45,0.237,-0.0235,0.901,参考,東京芝中距離(1700-2000)・良・中枠(3-6)で父「オルフェーヴル」は基準比リフト0.901
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),父,ダイワメジャー,91,4,17,0.044,0.1868,79.8,0.0,7.23,0.2076,-0.0208,0.9,参考,阪神ダ短距離(1000-1300)・良・中枠(3-6)で父「ダイワメジャー」は基準比リフト0.9
